id;curso;Area_the;setor;turno;grau;forma_evasao;ira;contagem_disciplinas;contagem_reprovacoes;evasao;proprep;
44047;Pedagogia;ED;Setor de Educação;M;Licenciatura;Abandono;0,7131;70;5;1;0,071428571;0,00273277
61905;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8957;106;0;0;0;0,002734501
15201;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Abandono;0,5333;227;43;1;0,189427313;0,002736712
77169;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0;5;0;1;0;0,002739688
78814;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,3324;25;7;0;0,28;0,002746566
78828;Ciências Exatas;ET;Centro de Estudos do Mar;N;ABI;Sem evasão;0,4731;30;7;0;0,233333333;0,002757095
43760;Enfermagem;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,9104;56;0;0;0;0,002773502
14297;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8363;51;0;0;0;0,002792346
52993;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0,4401;91;20;1;0,21978022;0,00280965
66746;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,7057;41;2;0;0,048780488;0,002809795
35226;Ciências Biológicas;ED;Setor de Ciências Biológicas;M;Licenciatura;Formatura;0,8233;83;1;0;0,012048193;0,002814895
51773;Engenharia Agrícola;LS;Jandaia;M;Bacharelado;Abandono;0,4103;71;22;1;0,309859155;0,002871212
12567;Engenharia Elétrica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,7485;111;8;0;0,072072072;0,002888145
17230;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,5505;120;25;0;0,208333333;0,002910718
44687;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8584;101;1;0;0,00990099;0,002913185
37827;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,8588;53;0;0;0;0,002932043
46452;Educação Física;LS;Setor Litoral;N;Licenciatura;Abandono;0,5919;47;8;1;0,170212766;0,002941802
79011;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0;6;6;1;1;0,002991378
51871;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,5408;33;7;1;0,212121212;0,003017175
13982;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Formatura;0,7751;55;0;0;0;0,003018328
55337;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,1945;16;4;1;0,25;0,003039376
24614;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Abandono;0,5453;92;34;1;0,369565217;0,003053932
9094;Química;PH;Setor de Ciências Exatas;I;ABI;Abandono;0,8465;20;1;1;0,05;0,00306046
7728;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6719;103;11;0;0,106796117;0,003072835
8883;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,5575;105;12;0;0,114285714;0,003080492
6086;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8256;65;0;0;0;0,003090537
2183;Matemática Industrial;PH;Setor de Ciências Exatas;T;Bacharelado;Abandono;0,0375;8;7;1;0,875;0,003097911
17363;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,7906;94;1;0;0,010638298;0,003121135
42868;Ciência da Computação;CS;Setor de Ciências Exatas;I;Bacharelado;Formatura;0,6415;107;13;0;0,121495327;0,003129565
70267;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,579;48;3;0;0,0625;0,003143359
13121;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0,0476;26;20;1;0,769230769;0,003144748
79436;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,7615;23;0;0;0;0,003151206
58026;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,7175;83;6;0;0,072289157;0,00315697
13940;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,2785;21;11;1;0,523809524;0,003160608
67940;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Sem evasão;0,9174;43;0;0;0;0,003167625
67309;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,6147;49;7;0;0,142857143;0,003170946
48790;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,7956;99;0;0;0;0,003199418
36978;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Formatura;0,8477;56;1;0;0,017857143;0,003204849
1792;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,6993;54;3;0;0,055555556;0,003211148
44661;Gestão Ambiental;LS;Setor Litoral;M;Bacharelado;Abandono;0;23;16;1;0,695652174;0,003217941
73815;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,5179;33;9;0;0,272727273;0,003223823
76762;Artes Visuais;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Abandono;0,1269;5;4;1;0,8;0,003261494
2517;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,0157;16;12;1;0,75;0,003264218
34107;Comunicação Institucional;SS;Setor de Educação Profissional e Tecnológica;M;Tecnológico;Formatura;0,8098;55;0;0;0;0,003266165
22725;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,4092;37;15;1;0,405405405;0,003269206
23468;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,46;9;5;1;0,555555556;0,003274526
78725;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Sem evasão;0,9119;25;0;0;0;0,00327836
61245;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Abandono;0,2481;26;14;1;0,538461538;0,003282512
56604;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Abandono;0,4809;31;5;1;0,161290323;0,00330435
3913;Pedagogia;ED;Setor de Educação;N;Licenciatura;Formatura;0,853;44;0;0;0;0,003308211
73369;Oceanografia;PH;Centro de Estudos do Mar;I;Bacharelado;Abandono;0;13;1;1;0,076923077;0,003311503
75434;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Sem evasão;0,6226;30;6;0;0,2;0,003322933
26540;Matemática Industrial;PH;Setor de Ciências Exatas;T;Bacharelado;Abandono;0,646;2;0;1;0;0,003346723
42773;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7464;147;12;0;0,081632653;0,003348124
55137;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,6181;72;8;0;0,111111111;0,003371131
63367;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,4617;55;8;0;0,145454545;0,00338828
33325;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,6211;78;12;1;0,153846154;0,003391987
58563;Ciências Ambientais;LS;Setor Litoral;I;Bacharelado;Formatura;0,9172;67;1;0;0,014925373;0,003392797
54893;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,601;99;13;0;0,131313131;0,003393171
39737;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8837;83;0;0;0;0,003402987
68293;Enfermagem;ED;Setor de Ciências da Saúde;I;Licenciatura;Sem evasão;0,8814;41;0;0;0;0,003406154
75101;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,6646;37;4;0;0,108108108;0,003414453
57518;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,5781;63;8;0;0,126984127;0,00343612
24229;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;M;Bacharelado;Abandono;0,5197;15;3;1;0,2;0,003468453
22300;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,3824;50;19;1;0,38;0,003469376
55917;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Sem evasão;0,8942;104;1;0;0,009615385;0,003472963
79309;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,7998;35;0;0;0;0,003476869
78297;Ciências Sociais;ED;Setor de Ciências Humanas;M;Licenciatura;Sem evasão;0,6842;22;0;0;0;0,003487408
47892;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,9242;140;0;0;0;0,003493189
20715;Filosofia;AH;Setor de Ciências Humanas;M;ABI;Abandono;0,2708;7;5;1;0,714285714;0,003497526
79847;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Sem evasão;0,8795;40;0;0;0;0,003498955
59135;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8127;69;1;0;0,014492754;0,003512725
21316;Ciências Biológicas;ED;Setor de Ciências Biológicas;N;Licenciatura;Abandono;0,7229;48;4;1;0,083333333;0,003523416
28329;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,6004;128;23;0;0,1796875;0,003548035
28624;Geologia;PH;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,7114;80;4;0;0,05;0,003565242
19891;Física;PH;Setor de Ciências Exatas;M;Bacharelado;Abandono;0,2158;11;8;1;0,727272727;0,003572944
53602;Administração Pública;BE;Setor Litoral;N;Bacharelado;Abandono;0;8;6;1;0,75;0,003594707
53466;Design Gráfico;AH;Setor de Artes, Comunicação e Design;I;Bacharelado;Sem evasão;0,7832;71;4;0;0,056338028;0,003606348
16125;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8727;128;0;0;0;0,003610974
12576;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,2516;60;21;1;0,35;0,00362456
21396;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Abandono;0,3183;17;6;1;0,352941176;0,003633283
39584;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,8429;240;0;0;0;0,003654243
28985;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0,7222;65;7;1;0,107692308;0,003686679
17541;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Formatura;0,6847;40;2;0;0,05;0,003696797
20138;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Abandono;0,2313;16;11;1;0,6875;0,003703463
54777;Engenharia Florestal;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7324;138;2;0;0,014492754;0,003707975
1088;Gestão e Empreendedorismo;BE;Setor Litoral;N;Bacharelado;Abandono;0;52;33;1;0,634615385;0,003712445
65607;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,4627;18;3;1;0,166666667;0,003724908
74265;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,4885;27;2;0;0,074074074;0,003728349
25501;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,5972;15;1;1;0,066666667;0,003732433
38592;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,5437;221;44;0;0,199095023;0,003732898
18101;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,08;9;3;1;0,333333333;0,003743542
10404;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8292;58;0;0;0;0,003748924
58316;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0;6;0;1;0;0,00378082
3622;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,8224;59;4;0;0,06779661;0,00379931
7477;Nutrição;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7572;66;7;0;0,106060606;0,003801899
39954;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,5638;169;34;0;0,201183432;0,003809087
16774;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,4418;75;21;1;0,28;0,003809824
67247;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Abandono;0,03;5;4;1;0,8;0,003812063
1415;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,8509;41;0;0;0;0,003819396
18202;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,0891;13;12;1;0,923076923;0,003820166
73779;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Abandono;0,1371;12;9;1;0,75;0,003844419
76908;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Sem evasão;0,7886;34;0;0;0;0,003891829
31725;Medicina Veterinária;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,6944;141;4;0;0,028368794;0,003910043
41446;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,3867;46;17;1;0,369565217;0,003914161
79554;Saúde Coletiva;CL;Setor Litoral;M;Bacharelado;Abandono;0,25;8;8;1;1;0,003918471
2287;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0;30;5;1;0,166666667;0,003918787
78518;Terapia Ocupacional;PS;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,4875;14;5;0;0,357142857;0,003931049
57538;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,7446;79;2;0;0,025316456;0,003934047
64315;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Sem evasão;0,8148;19;2;0;0,105263158;0,003939909
47890;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8891;143;0;0;0;0,003943386
39545;Medicina;CL;Setor de Ciências da Saúde;I;Bacharelado;Abandono;0,8072;198;0;1;0;0,003946736
62185;Fisioterapia;CL;Setor de Ciências Biológicas;I;Bacharelado;Abandono;0,7368;43;1;1;0,023255814;0,003948083
31506;Zootecnia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,7765;85;3;0;0,035294118;0,003963347
32783;Engenharia Mecânica;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,5792;169;33;0;0,195266272;0,004011135
64387;Luteria;AH;Setor de Educação Profissional e Tecnológica;I;Tecnológico;Sem evasão;0,6171;18;1;0;0,055555556;0,004033987
74289;Geografia;SS;Setor de Ciências da Terra;N;Bacharelado;Sem evasão;0,6231;25;5;0;0,2;0,004043824
50168;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,6306;96;6;0;0,0625;0,004051557
49820;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7878;102;0;0;0;0,004067531
44038;Odontologia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7454;131;1;0;0,007633588;0,004082135
62506;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Sem evasão;0,3006;54;19;0;0,351851852;0,004082554
72610;Engenharia Civil;ET;Centro de Estudos do Mar;T;Bacharelado;Sem evasão;0,5337;47;8;0;0,170212766;0,004105756
25136;Ciências Econômicas;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,5762;55;9;0;0,163636364;0,004122702
3388;Química;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,3365;78;20;1;0,256410256;0,004133119
41027;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,8999;50;0;0;0;0,004136845
69033;Gestão de Turismo;BE;Setor Litoral;N;Tecnológico;Abandono;0,445;10;8;1;0,8;0,004142572
49460;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,402;74;15;1;0,202702703;0,00415643
20738;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Abandono;0,2724;46;24;1;0,52173913;0,00416512
76411;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Sem evasão;0,7494;25;0;0;0;0,004180413
71863;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Sem evasão;0,7282;45;2;0;0,044444444;0,004182952
7220;Engenharia Elétrica;ET;Setor de Tecnologia;N;Bacharelado;Formatura;0,7628;113;4;0;0,03539823;0,004190869
77895;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,8531;43;0;0;0;0,004191643
78926;Filosofia;AH;Setor de Ciências Humanas;M;Bacharelado;Abandono;0,166;4;3;1;0,75;0,004219788
33216;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,8926;216;2;0;0,009259259;0,004242206
51418;Engenharia Elétrica;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,375;48;23;1;0,479166667;0,004243335
11797;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,5713;68;12;0;0,176470588;0,004248935
6741;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,4834;91;18;0;0,197802198;0,004273203
22257;Direito;LW;Setor de Ciências Jurídicas;M;Bacharelado;Formatura;0,8012;82;0;0;0;0,004286703
8146;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Formatura;0,6068;128;11;0;0,0859375;0,004304074
10714;Ciências Biológicas;ED;Setor de Ciências Biológicas;M;Licenciatura;Formatura;0,8525;69;0;0;0;0,004307968
23203;Química;PH;Setor de Ciências Exatas;I;ABI;Abandono;0,4434;30;12;1;0,4;0,004308752
67571;Artes Visuais;AH;Setor de Artes, Comunicação e Design;M;Bacharelado;Sem evasão;0,9156;44;0;0;0;0,00431284
55195;Medicina;CL;Toledo;I;Bacharelado;Sem evasão;0,6453;89;3;0;0,033707865;0,00432584
66538;Engenharia Agrícola;LS;Jandaia;M;Bacharelado;Abandono;0;5;0;1;0;0,004343983
34794;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,8183;81;2;0;0,024691358;0,004345113
51804;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Formatura;0,9195;73;0;0;0;0,004367499
33607;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,805;79;0;0;0;0,004373591
43753;Educação Física;LS;Setor de Ciências Biológicas;I;Licenciatura;Formatura;0,7165;113;8;0;0,07079646;0,004374132
41749;Pedagogia;ED;Setor de Educação;M;Licenciatura;Formatura;0,9214;44;0;0;0;0,004381037
53471;Publicidade e Propaganda;SS;Setor de Artes, Comunicação e Design;I;Bacharelado;Formatura;0,9345;105;0;0;0;0,004384295
53992;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Formatura;0,9038;127;0;0;0;0,004389923
26201;Engenharia Cartográfica e de Agrimensura;ET;Setor de Ciências da Terra;I;Bacharelado;Formatura;0,6302;106;5;0;0,047169811;0,004390132
8997;Engenharia Civil;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,6099;112;18;0;0,160714286;0,004391877
35901;Arquitetura e Urbanismo;AH;Setor de Tecnologia;I;Bacharelado;Formatura;0,8269;187;0;0;0;0,004402612
79076;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Sem evasão;0,3399;26;13;0;0,5;0,004404682
78126;Matemática;ED;Setor de Ciências Exatas;N;Licenciatura;Sem evasão;0,8694;22;0;0;0;0,004412306
21804;Ciências Biológicas;LS;Setor de Ciências Biológicas;N;ABI;Abandono;0,345;12;4;1;0,333333333;0,004427434
11084;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,7388;122;6;0;0,049180328;0,004429463
59854;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Sem evasão;0,8214;87;0;0;0;0,00445433
21004;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Abandono;0,2917;12;6;1;0,5;0,004483295
78928;Física;ED;Setor de Ciências Exatas;N;Licenciatura;Sem evasão;0,6719;26;2;0;0,076923077;0,004495505
61183;Direito;LW;Setor de Ciências Jurídicas;N;Bacharelado;Formatura;0,8964;62;0;0;0;0,004531355
33758;Farmácia;CL;Setor de Ciências da Saúde;I;Bacharelado;Formatura;0,6843;169;17;0;0,100591716;0,004535687
56415;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Formatura;0,8233;102;0;0;0;0,004540235
33237;Agronomia;LS;Setor Palotina;I;Bacharelado;Formatura;0,7996;160;1;0;0,00625;0,00455691
29645;Engenharia Química;ET;Setor de Tecnologia;I;Bacharelado;Abandono;0,7379;76;10;1;0,131578947;0,004559914
772;Gestão Pública;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Abandono;0;18;6;1;0,333333333;0,004560839
39564;Ciências Biológicas;ED;Setor Palotina;I;Licenciatura;Formatura;0,7796;133;2;0;0,015037594;0,00456339
79175;Psicologia;PS;Setor de Ciências Humanas;I;Bacharelado;Sem evasão;0,8371;37;0;0;0;0,004566758
67141;Pedagogia;ED;Setor de Educação;M;Licenciatura;Sem evasão;0,9795;53;0;0;0;0,004571219
77930;Agronomia;LS;Setor de Ciências Agrárias;I;Bacharelado;Sem evasão;0,6138;28;4;0;0,142857143;0,004580945
37276;Administração;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Formatura;0,8067;108;0;0;0;0,004584014
25679;Engenharia Industrial Madeireira;ET;Setor de Ciências Agrárias;N;Bacharelado;Abandono;0,607;16;4;1;0,25;0,004615263
34629;Gestão da Qualidade;BE;Setor de Educação Profissional e Tecnológica;N;Tecnológico;Formatura;0,7375;93;8;0;0,086021505;0,004628743
19165;Filosofia;AH;Setor de Ciências Humanas;N;ABI;Abandono;0,1666;4;3;1;0,75;0,004637915
2703;Química;ED;Setor de Ciências Exatas;I;Licenciatura;Formatura;0,6561;72;0;0;0;0,004647191
52649;Ciências Contábeis;BE;Setor de Ciências Sociais Aplicadas;N;Bacharelado;Abandono;0,5857;14;4;1;0,285714286;0,004652871
64313;Análise e Desenvolvimento de Sistemas;CS;Setor de Educação Profissional e Tecnológica;T;Tecnológico;Abandono;0,0872;9;8;1;0,888888889;0,004667663
